START_TASK=11 STOP_TASK=12
============================================================================================================
Arguments =
	approach: freezing
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: True
	freeze_backbone: True
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: resnetv2_101x1_bit.goog_in21k
	no_cudnn_deterministic: False
	normalize: in21k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 11
	start_epoch: 0
	stop_at_task: 12
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10 already exists!
Loaded acc_taw from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/acc_taw-10.txt
Loaded acc_tag from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/acc_tag-10.txt
Loaded forg_taw from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/forg_taw-10.txt
Loaded forg_tag from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/forg_tag-10.txt
************************************************************************************************************
Task 11  [epochs 0-90]
************************************************************************************************************
[DEBUG] trainable params -> backbone:0 heads:245880 total:245880
[params] total:42,738,360  trainable:245,880  tensors:328  trainable_tensors:24
| Epoch   1, time= 13.3s | Train: skip eval | Valid: time=  1.7s loss=0.611, TAw acc= 84.0% | * lr=1.0e-02
| Epoch   2, time= 13.0s | Train: skip eval | Valid: time=  1.4s loss=0.238, TAw acc= 92.2% | * lr=1.0e-02
| Epoch   3, time= 13.9s | Train: skip eval | Valid: time=  1.4s loss=0.214, TAw acc= 93.0% | * lr=1.0e-02
| Epoch   4, time= 13.2s | Train: skip eval | Valid: time=  1.7s loss=0.948, TAw acc= 77.8% | lr=1.0e-02
| Epoch   5, time= 12.5s | Train: skip eval | Valid: time=  1.4s loss=0.202, TAw acc= 94.2% | * lr=9.9e-03
| Epoch   6, time= 12.6s | Train: skip eval | Valid: time=  1.6s loss=0.186, TAw acc= 93.5% | * lr=9.9e-03
| Epoch   7, time= 13.7s | Train: skip eval | Valid: time=  1.4s loss=0.285, TAw acc= 90.5% | lr=9.9e-03
| Epoch   8, time= 13.3s | Train: skip eval | Valid: time=  1.7s loss=0.355, TAw acc= 88.8% | lr=9.8e-03
| Epoch   9, time= 14.1s | Train: skip eval | Valid: time=  1.6s loss=0.166, TAw acc= 93.8% | * lr=9.8e-03
| Epoch  10, time= 13.0s | Train: skip eval | Valid: time=  1.8s loss=0.323, TAw acc= 89.5% | lr=9.7e-03
| Epoch  11, time= 13.6s | Train: skip eval | Valid: time=  1.7s loss=0.224, TAw acc= 94.2% | lr=9.6e-03
| Epoch  12, time= 13.5s | Train: skip eval | Valid: time=  1.4s loss=0.183, TAw acc= 94.2% | lr=9.6e-03
| Epoch  13, time= 13.1s | Train: skip eval | Valid: time=  1.4s loss=0.200, TAw acc= 93.5% | lr=9.5e-03
| Epoch  14, time= 13.0s | Train: skip eval | Valid: time=  1.7s loss=0.361, TAw acc= 90.2% | lr=9.4e-03
| Epoch  15, time= 13.2s | Train: skip eval | Valid: time=  1.4s loss=0.297, TAw acc= 92.0% | lr=9.3e-03
| Epoch  16, time= 12.5s | Train: skip eval | Valid: time=  1.6s loss=0.252, TAw acc= 92.5% | lr=9.2e-03
