START_TASK=1 STOP_TASK=2
============================================================================================================
Arguments =
	approach: freezing
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: True
	freeze_backbone: True
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: resnet50.a1_in1k
	no_cudnn_deterministic: False
	normalize: in1k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 1
	start_epoch: 0
	stop_at_task: 2
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/resnet50.a1_in1k/inat200/freezing/10 already exists!
Loaded acc_taw from: ./results/resnet50.a1_in1k/inat200/freezing/10/acc_taw-0.txt
Loaded acc_tag from: ./results/resnet50.a1_in1k/inat200/freezing/10/acc_tag-0.txt
Loaded forg_taw from: ./results/resnet50.a1_in1k/inat200/freezing/10/forg_taw-0.txt
Loaded forg_tag from: ./results/resnet50.a1_in1k/inat200/freezing/10/forg_tag-0.txt
************************************************************************************************************
Task  1  [epochs 0-90]
************************************************************************************************************
[DEBUG] trainable params -> backbone:0 heads:40980 total:40980
[params] total:23,549,012  trainable:40,980  tensors:163  trainable_tensors:4
| Epoch   1, time= 13.9s | Train: skip eval | Valid: time=  1.8s loss=2.234, TAw acc= 41.0% | * lr=1.0e-02
| Epoch   2, time= 15.3s | Train: skip eval | Valid: time=  1.7s loss=2.167, TAw acc= 55.8% | * lr=1.0e-02
| Epoch   3, time= 14.4s | Train: skip eval | Valid: time=  1.9s loss=2.104, TAw acc= 59.5% | * lr=1.0e-02
| Epoch   4, time= 12.9s | Train: skip eval | Valid: time=  1.3s loss=2.045, TAw acc= 61.8% | * lr=1.0e-02
| Epoch   5, time= 13.1s | Train: skip eval | Valid: time=  1.3s loss=1.990, TAw acc= 61.5% | * lr=9.9e-03
| Epoch   6, time= 15.9s | Train: skip eval | Valid: time=  1.3s loss=1.939, TAw acc= 62.7% | * lr=9.9e-03
| Epoch   7, time= 13.7s | Train: skip eval | Valid: time=  1.7s loss=1.892, TAw acc= 63.7% | * lr=9.9e-03
| Epoch   8, time= 18.3s | Train: skip eval | Valid: time=  1.4s loss=1.848, TAw acc= 64.2% | * lr=9.8e-03
| Epoch   9, time= 12.2s | Train: skip eval | Valid: time=  1.5s loss=1.806, TAw acc= 65.0% | * lr=9.8e-03
| Epoch  10, time= 12.2s | Train: skip eval | Valid: time=  1.3s loss=1.768, TAw acc= 65.2% | * lr=9.7e-03
| Epoch  11, time= 13.2s | Train: skip eval | Valid: time=  1.9s loss=1.731, TAw acc= 66.8% | * lr=9.6e-03
| Epoch  12, time= 12.7s | Train: skip eval | Valid: time=  1.3s loss=1.698, TAw acc= 66.5% | * lr=9.6e-03
| Epoch  13, time= 14.8s | Train: skip eval | Valid: time=  1.3s loss=1.667, TAw acc= 66.2% | * lr=9.5e-03
| Epoch  14, time= 13.8s | Train: skip eval | Valid: time=  1.3s loss=1.637, TAw acc= 67.8% | * lr=9.4e-03
| Epoch  15, time= 12.0s | Train: skip eval | Valid: time=  1.6s loss=1.609, TAw acc= 67.8% | * lr=9.3e-03
| Epoch  16, time= 12.5s | Train: skip eval | Valid: time=  1.3s loss=1.584, TAw acc= 68.0% | * lr=9.2e-03
| Epoch  17, time= 12.7s | Train: skip eval | Valid: time=  1.5s loss=1.560, TAw acc= 68.2% | * lr=9.2e-03
| Epoch  18, time= 13.3s | Train: skip eval | Valid: time=  1.7s loss=1.538, TAw acc= 68.5% | * lr=9.1e-03
| Epoch  19, time= 13.2s | Train: skip eval | Valid: time=  1.4s loss=1.516, TAw acc= 69.2% | * lr=9.0e-03
| Epoch  20, time= 13.5s | Train: skip eval | Valid: time=  1.4s loss=1.496, TAw acc= 69.0% | * lr=8.8e-03
| Epoch  21, time= 15.2s | Train: skip eval | Valid: time=  1.3s loss=1.477, TAw acc= 69.5% | * lr=8.7e-03
| Epoch  22, time= 12.6s | Train: skip eval | Valid: time=  1.3s loss=1.459, TAw acc= 70.0% | * lr=8.6e-03
| Epoch  23, time= 12.2s | Train: skip eval | Valid: time=  1.3s loss=1.442, TAw acc= 70.2% | * lr=8.5e-03
| Epoch  24, time= 12.6s | Train: skip eval | Valid: time=  1.3s loss=1.426, TAw acc= 70.2% | * lr=8.4e-03
| Epoch  25, time= 13.3s | Train: skip eval | Valid: time=  1.4s loss=1.412, TAw acc= 70.2% | * lr=8.2e-03
| Epoch  26, time= 12.7s | Train: skip eval | Valid: time=  1.5s loss=1.398, TAw acc= 70.5% | * lr=8.1e-03
| Epoch  27, time= 14.9s | Train: skip eval | Valid: time=  1.3s loss=1.383, TAw acc= 70.8% | * lr=8.0e-03
| Epoch  28, time= 14.8s | Train: skip eval | Valid: time=  1.3s loss=1.370, TAw acc= 71.0% | * lr=7.8e-03
| Epoch  29, time= 12.4s | Train: skip eval | Valid: time=  1.8s loss=1.359, TAw acc= 71.2% | * lr=7.7e-03
| Epoch  30, time= 12.3s | Train: skip eval | Valid: time=  1.3s loss=1.348, TAw acc= 71.8% | * lr=7.5e-03
