START_TASK=3 STOP_TASK=4
============================================================================================================
Arguments =
	approach: freezing
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: True
	freeze_backbone: True
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: resnetv2_101x1_bit.goog_in21k
	no_cudnn_deterministic: False
	normalize: in21k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 3
	start_epoch: 0
	stop_at_task: 4
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10 already exists!
Loaded acc_taw from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/acc_taw-2.txt
Loaded acc_tag from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/acc_tag-2.txt
Loaded forg_taw from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/forg_taw-2.txt
Loaded forg_tag from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/forg_tag-2.txt
************************************************************************************************************
Task  3  [epochs 0-90]
************************************************************************************************************
[DEBUG] trainable params -> backbone:0 heads:81960 total:81960
[params] total:42,574,440  trainable:81,960  tensors:312  trainable_tensors:8
| Epoch   1, time= 14.4s | Train: skip eval | Valid: time=  1.7s loss=1.121, TAw acc= 80.0% | * lr=1.0e-02
| Epoch   2, time= 12.9s | Train: skip eval | Valid: time=  1.4s loss=0.856, TAw acc= 81.0% | * lr=1.0e-02
| Epoch   3, time= 13.1s | Train: skip eval | Valid: time=  1.5s loss=1.550, TAw acc= 76.2% | lr=1.0e-02
| Epoch   4, time= 12.8s | Train: skip eval | Valid: time=  1.5s loss=0.657, TAw acc= 83.0% | * lr=1.0e-02
| Epoch   5, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.712, TAw acc= 87.2% | lr=9.9e-03
| Epoch   6, time= 14.5s | Train: skip eval | Valid: time=  1.4s loss=0.568, TAw acc= 86.5% | * lr=9.9e-03
| Epoch   7, time= 12.4s | Train: skip eval | Valid: time=  1.4s loss=0.688, TAw acc= 85.8% | lr=9.9e-03
| Epoch   8, time= 12.8s | Train: skip eval | Valid: time=  1.7s loss=0.980, TAw acc= 83.5% | lr=9.8e-03
| Epoch   9, time= 12.5s | Train: skip eval | Valid: time=  1.4s loss=0.950, TAw acc= 83.2% | lr=9.8e-03
| Epoch  10, time= 14.6s | Train: skip eval | Valid: time=  1.4s loss=0.680, TAw acc= 84.5% | lr=9.7e-03
| Epoch  11, time= 15.2s | Train: skip eval | Valid: time=  1.4s loss=0.770, TAw acc= 79.0% | lr=9.6e-03
| Epoch  12, time= 13.3s | Train: skip eval | Valid: time=  1.4s loss=1.702, TAw acc= 82.0% | lr=9.6e-03
| Epoch  13, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.507, TAw acc= 84.8% | * lr=9.5e-03
| Epoch  14, time= 13.1s | Train: skip eval | Valid: time=  1.4s loss=0.552, TAw acc= 88.0% | lr=9.4e-03
| Epoch  15, time= 12.5s | Train: skip eval | Valid: time=  1.4s loss=0.478, TAw acc= 85.0% | * lr=9.3e-03
| Epoch  16, time= 12.8s | Train: skip eval | Valid: time=  1.7s loss=0.744, TAw acc= 85.2% | lr=9.2e-03
| Epoch  17, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.779, TAw acc= 85.5% | lr=9.2e-03
| Epoch  18, time= 15.3s | Train: skip eval | Valid: time=  1.9s loss=0.771, TAw acc= 82.2% | lr=9.1e-03
| Epoch  19, time= 13.4s | Train: skip eval | Valid: time=  1.5s loss=0.483, TAw acc= 86.8% | lr=9.0e-03
| Epoch  20, time= 12.3s | Train: skip eval | Valid: time=  1.4s loss=0.505, TAw acc= 84.2% | lr=8.8e-03
| Epoch  21, time= 13.6s | Train: skip eval | Valid: time=  1.3s loss=0.363, TAw acc= 87.8% | * lr=8.7e-03
| Epoch  22, time= 12.7s | Train: skip eval | Valid: time=  1.3s loss=1.588, TAw acc= 81.0% | lr=8.6e-03
| Epoch  23, time= 13.1s | Train: skip eval | Valid: time=  1.4s loss=0.362, TAw acc= 90.0% | * lr=8.5e-03
| Epoch  24, time= 12.6s | Train: skip eval | Valid: time=  1.3s loss=0.463, TAw acc= 86.5% | lr=8.4e-03
| Epoch  25, time= 13.2s | Train: skip eval | Valid: time=  1.3s loss=0.616, TAw acc= 86.0% | lr=8.2e-03
| Epoch  26, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.637, TAw acc= 86.8% | lr=8.1e-03
| Epoch  27, time= 12.9s | Train: skip eval | Valid: time=  1.3s loss=0.540, TAw acc= 88.0% | lr=8.0e-03
| Epoch  28, time= 13.1s | Train: skip eval | Valid: time=  1.3s loss=0.528, TAw acc= 86.0% | lr=7.8e-03
| Epoch  29, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.436, TAw acc= 88.2% | lr=7.7e-03
| Epoch  30, time= 12.5s | Train: skip eval | Valid: time=  1.4s loss=0.806, TAw acc= 86.0% | lr=7.5e-03
