START_TASK=13 STOP_TASK=14
============================================================================================================
Arguments =
	approach: freezing
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: True
	freeze_backbone: True
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: resnetv2_101x1_bit.goog_in21k
	no_cudnn_deterministic: False
	normalize: in21k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 13
	start_epoch: 0
	stop_at_task: 14
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10 already exists!
Loaded acc_taw from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/acc_taw-12.txt
Loaded acc_tag from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/acc_tag-12.txt
Loaded forg_taw from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/forg_taw-12.txt
Loaded forg_tag from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/freezing/10/forg_tag-12.txt
************************************************************************************************************
Task 13  [epochs 0-90]
************************************************************************************************************
[DEBUG] trainable params -> backbone:0 heads:286860 total:286860
[params] total:42,779,340  trainable:286,860  tensors:332  trainable_tensors:28
| Epoch   1, time= 15.4s | Train: skip eval | Valid: time=  1.8s loss=0.576, TAw acc= 85.0% | * lr=1.0e-02
| Epoch   2, time= 12.8s | Train: skip eval | Valid: time=  1.9s loss=0.182, TAw acc= 94.0% | * lr=1.0e-02
| Epoch   3, time= 13.2s | Train: skip eval | Valid: time=  1.4s loss=0.207, TAw acc= 93.8% | lr=1.0e-02
| Epoch   4, time= 13.1s | Train: skip eval | Valid: time=  1.4s loss=0.122, TAw acc= 96.2% | * lr=1.0e-02
| Epoch   5, time= 13.3s | Train: skip eval | Valid: time=  1.4s loss=0.133, TAw acc= 96.0% | lr=9.9e-03
| Epoch   6, time= 14.6s | Train: skip eval | Valid: time=  1.4s loss=0.129, TAw acc= 95.8% | lr=9.9e-03
| Epoch   7, time= 14.1s | Train: skip eval | Valid: time=  1.7s loss=0.143, TAw acc= 95.0% | lr=9.9e-03
| Epoch   8, time= 12.5s | Train: skip eval | Valid: time=  1.6s loss=0.145, TAw acc= 96.0% | lr=9.8e-03
| Epoch   9, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.099, TAw acc= 96.5% | * lr=9.8e-03
| Epoch  10, time= 12.9s | Train: skip eval | Valid: time=  1.6s loss=0.096, TAw acc= 97.5% | * lr=9.7e-03
| Epoch  11, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.146, TAw acc= 94.8% | lr=9.6e-03
| Epoch  12, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.126, TAw acc= 96.8% | lr=9.6e-03
| Epoch  13, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.172, TAw acc= 96.0% | lr=9.5e-03
| Epoch  14, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.109, TAw acc= 96.8% | lr=9.4e-03
| Epoch  15, time= 13.4s | Train: skip eval | Valid: time=  1.4s loss=0.118, TAw acc= 96.8% | lr=9.3e-03
