START_TASK=16 STOP_TASK=17
============================================================================================================
Arguments =
	approach: freezing
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: True
	freeze_backbone: True
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: vit_small_patch16_224.augreg_in1k
	no_cudnn_deterministic: False
	normalize: in1k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 16
	start_epoch: 0
	stop_at_task: 17
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10 already exists!
Loaded acc_taw from: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10/acc_taw-15.txt
Loaded acc_tag from: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10/acc_tag-15.txt
Loaded forg_taw from: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10/forg_taw-15.txt
Loaded forg_tag from: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10/forg_tag-15.txt
************************************************************************************************************
Task 16  [epochs 0-90]
************************************************************************************************************
[DEBUG] trainable params -> backbone:0 heads:65450 total:65450
[params] total:21,731,114  trainable:65,450  tensors:184  trainable_tensors:34
| Epoch   1, time= 13.8s | Train: skip eval | Valid: time=  1.5s loss=1.043, TAw acc= 65.0% | * lr=1.0e-02
| Epoch   2, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.895, TAw acc= 69.5% | * lr=1.0e-02
| Epoch   3, time= 14.6s | Train: skip eval | Valid: time=  1.7s loss=0.832, TAw acc= 71.0% | * lr=1.0e-02
| Epoch   4, time= 13.7s | Train: skip eval | Valid: time=  1.4s loss=0.788, TAw acc= 73.0% | * lr=1.0e-02
| Epoch   5, time= 13.0s | Train: skip eval | Valid: time=  1.4s loss=0.768, TAw acc= 75.2% | * lr=9.9e-03
| Epoch   6, time= 13.1s | Train: skip eval | Valid: time=  1.4s loss=0.757, TAw acc= 75.0% | * lr=9.9e-03
| Epoch   7, time= 12.7s | Train: skip eval | Valid: time=  1.6s loss=0.736, TAw acc= 76.5% | * lr=9.9e-03
| Epoch   8, time= 13.0s | Train: skip eval | Valid: time=  1.4s loss=0.719, TAw acc= 75.5% | * lr=9.8e-03
| Epoch   9, time= 12.9s | Train: skip eval | Valid: time=  1.4s loss=0.716, TAw acc= 75.0% | * lr=9.8e-03
| Epoch  10, time= 13.0s | Train: skip eval | Valid: time=  1.4s loss=0.697, TAw acc= 76.2% | * lr=9.7e-03
| Epoch  11, time= 12.9s | Train: skip eval | Valid: time=  1.7s loss=0.705, TAw acc= 75.2% | lr=9.6e-03
| Epoch  12, time= 12.5s | Train: skip eval | Valid: time=  1.9s loss=0.720, TAw acc= 75.2% | lr=9.6e-03
| Epoch  13, time= 13.9s | Train: skip eval | Valid: time=  1.7s loss=0.686, TAw acc= 77.2% | * lr=9.5e-03
| Epoch  14, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.685, TAw acc= 76.0% | * lr=9.4e-03
| Epoch  15, time= 13.5s | Train: skip eval | Valid: time=  1.8s loss=0.681, TAw acc= 77.2% | * lr=9.3e-03
