START_TASK=9 STOP_TASK=10
============================================================================================================
Arguments =
	approach: freezing
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: True
	freeze_backbone: True
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: vit_small_patch16_224.augreg_in1k
	no_cudnn_deterministic: False
	normalize: in1k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 9
	start_epoch: 0
	stop_at_task: 10
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10 already exists!
Loaded acc_taw from: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10/acc_taw-8.txt
Loaded acc_tag from: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10/acc_tag-8.txt
Loaded forg_taw from: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10/forg_taw-8.txt
Loaded forg_tag from: ./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10/forg_tag-8.txt
************************************************************************************************************
Task  9  [epochs 0-90]
************************************************************************************************************
[DEBUG] trainable params -> backbone:0 heads:38500 total:38500
[params] total:21,704,164  trainable:38,500  tensors:170  trainable_tensors:20
| Epoch   1, time= 15.5s | Train: skip eval | Valid: time=  1.6s loss=0.706, TAw acc= 77.8% | * lr=1.0e-02
| Epoch   2, time= 13.2s | Train: skip eval | Valid: time=  1.7s loss=0.563, TAw acc= 82.2% | * lr=1.0e-02
| Epoch   3, time= 14.0s | Train: skip eval | Valid: time=  1.5s loss=0.526, TAw acc= 83.5% | * lr=1.0e-02
| Epoch   4, time= 14.7s | Train: skip eval | Valid: time=  1.5s loss=0.480, TAw acc= 83.5% | * lr=1.0e-02
| Epoch   5, time= 16.1s | Train: skip eval | Valid: time=  1.4s loss=0.451, TAw acc= 85.0% | * lr=9.9e-03
| Epoch   6, time= 12.4s | Train: skip eval | Valid: time=  1.7s loss=0.435, TAw acc= 84.8% | * lr=9.9e-03
| Epoch   7, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.416, TAw acc= 85.2% | * lr=9.9e-03
| Epoch   8, time= 13.6s | Train: skip eval | Valid: time=  1.5s loss=0.413, TAw acc= 86.2% | * lr=9.8e-03
| Epoch   9, time= 12.5s | Train: skip eval | Valid: time=  1.4s loss=0.393, TAw acc= 86.0% | * lr=9.8e-03
| Epoch  10, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.388, TAw acc= 86.5% | * lr=9.7e-03
| Epoch  11, time= 12.4s | Train: skip eval | Valid: time=  1.4s loss=0.393, TAw acc= 85.8% | lr=9.6e-03
| Epoch  12, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.390, TAw acc= 86.2% | lr=9.6e-03
| Epoch  13, time= 13.6s | Train: skip eval | Valid: time=  1.7s loss=0.377, TAw acc= 86.2% | * lr=9.5e-03
| Epoch  14, time= 12.5s | Train: skip eval | Valid: time=  1.7s loss=0.378, TAw acc= 85.5% | lr=9.4e-03
| Epoch  15, time= 12.7s | Train: skip eval | Valid: time=  1.7s loss=0.363, TAw acc= 86.5% | * lr=9.3e-03
| Epoch  16, time= 13.2s | Train: skip eval | Valid: time=  1.5s loss=0.357, TAw acc= 88.0% | * lr=9.2e-03
| Epoch  17, time= 12.6s | Train: skip eval | Valid: time=  1.8s loss=0.355, TAw acc= 87.5% | * lr=9.2e-03
| Epoch  18, time= 13.9s | Train: skip eval | Valid: time=  1.4s loss=0.356, TAw acc= 86.5% | lr=9.1e-03
| Epoch  19, time= 13.6s | Train: skip eval | Valid: time=  1.4s loss=0.355, TAw acc= 87.0% | lr=9.0e-03
| Epoch  20, time= 14.6s | Train: skip eval | Valid: time=  1.4s loss=0.365, TAw acc= 87.0% | lr=8.8e-03
| Epoch  21, time= 13.1s | Train: skip eval | Valid: time=  1.4s loss=0.358, TAw acc= 87.2% | lr=8.7e-03
| Epoch  22, time= 13.7s | Train: skip eval | Valid: time=  1.4s loss=0.373, TAw acc= 86.8% | lr=8.6e-03
| Epoch  23, time= 13.4s | Train: skip eval | Valid: time=  1.4s loss=0.369, TAw acc= 86.5% | lr=8.5e-03
| Epoch  24, time= 13.1s | Train: skip eval | Valid: time=  1.7s loss=0.363, TAw acc= 88.5% | lr=8.4e-03
| Epoch  25, time= 13.3s | Train: skip eval | Valid: time=  1.6s loss=0.362, TAw acc= 87.5% | lr=8.2e-03
| Epoch  26, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.365, TAw acc= 86.8% | lr=8.1e-03
| Epoch  27, time= 13.1s | Train: skip eval | Valid: time=  1.5s loss=0.356, TAw acc= 87.8% | lr=8.0e-03
| Epoch  28, time= 12.4s | Train: skip eval | Valid: time=  1.3s loss=0.358, TAw acc= 87.2% | lr=7.8e-03
| Epoch  29, time= 12.8s | Train: skip eval | Valid: time=  1.6s loss=0.363, TAw acc= 87.0% | lr=7.7e-03
| Epoch  30, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.356, TAw acc= 87.8% | lr=7.5e-03
| Epoch  31, time= 14.2s | Train: skip eval | Valid: time=  1.4s loss=0.361, TAw acc= 87.0% | lr=7.4e-03
| Epoch  32, time= 12.4s | Train: skip eval | Valid: time=  1.4s loss=0.369, TAw acc= 86.8% | lr=7.2e-03
| Epoch  33, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.358, TAw acc= 87.5% | lr=7.1e-03
| Epoch  34, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.358, TAw acc= 88.8% | lr=6.9e-03
| Epoch  35, time= 13.4s | Train: skip eval | Valid: time=  1.7s loss=0.358, TAw acc= 88.0% | lr=6.7e-03
| Epoch  36, time= 12.7s | Train: skip eval | Valid: time=  1.7s loss=0.362, TAw acc= 88.2% | lr=6.6e-03
| Epoch  37, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.356, TAw acc= 87.8% | lr=6.4e-03
| Epoch  38, time= 12.4s | Train: skip eval | Valid: time=  1.4s loss=0.355, TAw acc= 88.2% | lr=6.2e-03
| Epoch  39, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.356, TAw acc= 88.8% | lr=6.1e-03
| Epoch  40, time= 12.4s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.0% | * lr=5.9e-03
| Epoch  41, time= 12.7s | Train: skip eval | Valid: time=  1.9s loss=0.356, TAw acc= 88.8% | lr=5.7e-03
| Epoch  42, time= 14.6s | Train: skip eval | Valid: time=  1.4s loss=0.358, TAw acc= 88.5% | lr=5.6e-03
| Epoch  43, time= 13.0s | Train: skip eval | Valid: time=  1.6s loss=0.355, TAw acc= 88.2% | lr=5.4e-03
| Epoch  44, time= 13.0s | Train: skip eval | Valid: time=  1.4s loss=0.358, TAw acc= 87.5% | lr=5.2e-03
| Epoch  45, time= 12.3s | Train: skip eval | Valid: time=  1.4s loss=0.353, TAw acc= 87.8% | * lr=5.1e-03
| Epoch  46, time= 12.7s | Train: skip eval | Valid: time=  1.8s loss=0.353, TAw acc= 88.5% | lr=4.9e-03
| Epoch  47, time= 13.9s | Train: skip eval | Valid: time=  1.4s loss=0.357, TAw acc= 88.0% | lr=4.7e-03
| Epoch  48, time= 12.7s | Train: skip eval | Valid: time=  1.5s loss=0.357, TAw acc= 88.0% | lr=4.5e-03
| Epoch  49, time= 12.3s | Train: skip eval | Valid: time=  1.4s loss=0.357, TAw acc= 88.2% | lr=4.4e-03
| Epoch  50, time= 13.7s | Train: skip eval | Valid: time=  1.8s loss=0.355, TAw acc= 88.0% | lr=4.2e-03
| Epoch  51, time= 12.7s | Train: skip eval | Valid: time=  1.3s loss=0.352, TAw acc= 87.8% | * lr=4.0e-03
| Epoch  52, time= 12.5s | Train: skip eval | Valid: time=  1.6s loss=0.352, TAw acc= 88.2% | lr=3.9e-03
| Epoch  53, time= 12.9s | Train: skip eval | Valid: time=  1.6s loss=0.356, TAw acc= 88.0% | lr=3.7e-03
| Epoch  54, time= 12.6s | Train: skip eval | Valid: time=  1.6s loss=0.352, TAw acc= 88.0% | * lr=3.5e-03
| Epoch  55, time= 15.2s | Train: skip eval | Valid: time=  1.4s loss=0.353, TAw acc= 88.5% | lr=3.4e-03
| Epoch  56, time= 14.3s | Train: skip eval | Valid: time=  1.4s loss=0.352, TAw acc= 88.2% | lr=3.2e-03
| Epoch  57, time= 13.3s | Train: skip eval | Valid: time=  1.4s loss=0.350, TAw acc= 88.2% | * lr=3.0e-03
| Epoch  58, time= 15.8s | Train: skip eval | Valid: time=  1.4s loss=0.353, TAw acc= 88.5% | lr=2.9e-03
| Epoch  59, time= 13.7s | Train: skip eval | Valid: time=  1.4s loss=0.352, TAw acc= 89.0% | lr=2.7e-03
| Epoch  60, time= 12.5s | Train: skip eval | Valid: time=  1.4s loss=0.352, TAw acc= 88.5% | lr=2.6e-03
| Epoch  61, time= 12.4s | Train: skip eval | Valid: time=  1.6s loss=0.352, TAw acc= 88.5% | lr=2.4e-03
| Epoch  62, time= 13.9s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.2% | lr=2.3e-03
| Epoch  63, time= 16.6s | Train: skip eval | Valid: time=  1.3s loss=0.352, TAw acc= 88.5% | lr=2.1e-03
| Epoch  64, time= 12.5s | Train: skip eval | Valid: time=  1.3s loss=0.353, TAw acc= 88.2% | lr=2.0e-03
| Epoch  65, time= 13.4s | Train: skip eval | Valid: time=  1.4s loss=0.352, TAw acc= 88.8% | lr=1.9e-03
| Epoch  66, time= 14.4s | Train: skip eval | Valid: time=  1.3s loss=0.350, TAw acc= 88.0% | * lr=1.7e-03
| Epoch  67, time= 14.5s | Train: skip eval | Valid: time=  1.4s loss=0.353, TAw acc= 88.2% | lr=1.6e-03
| Epoch  68, time= 14.1s | Train: skip eval | Valid: time=  1.4s loss=0.355, TAw acc= 88.2% | lr=1.5e-03
| Epoch  69, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.355, TAw acc= 88.2% | lr=1.4e-03
| Epoch  70, time= 12.5s | Train: skip eval | Valid: time=  1.3s loss=0.353, TAw acc= 88.2% | lr=1.3e-03
| Epoch  71, time= 12.8s | Train: skip eval | Valid: time=  1.7s loss=0.353, TAw acc= 88.5% | lr=1.1e-03
| Epoch  72, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.353, TAw acc= 88.5% | lr=1.0e-03
| Epoch  73, time= 12.3s | Train: skip eval | Valid: time=  1.3s loss=0.354, TAw acc= 88.8% | lr=9.5e-04
| Epoch  74, time= 12.5s | Train: skip eval | Valid: time=  1.3s loss=0.354, TAw acc= 88.5% | lr=8.5e-04
| Epoch  75, time= 12.1s | Train: skip eval | Valid: time=  1.4s loss=0.353, TAw acc= 88.5% | lr=7.6e-04
| Epoch  76, time= 17.3s | Train: skip eval | Valid: time=  1.7s loss=0.354, TAw acc= 88.5% | lr=6.8e-04
| Epoch  77, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.5% | lr=6.0e-04
| Epoch  78, time= 12.6s | Train: skip eval | Valid: time=  1.5s loss=0.354, TAw acc= 88.5% | lr=5.3e-04
| Epoch  79, time= 12.2s | Train: skip eval | Valid: time=  1.8s loss=0.354, TAw acc= 88.5% | lr=4.6e-04
| Epoch  80, time= 12.5s | Train: skip eval | Valid: time=  1.5s loss=0.354, TAw acc= 88.5% | lr=4.0e-04
| Epoch  81, time= 13.6s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.5% | lr=3.4e-04
| Epoch  82, time= 12.3s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.5% | lr=2.9e-04
| Epoch  83, time= 13.8s | Train: skip eval | Valid: time=  1.4s loss=0.353, TAw acc= 88.2% | lr=2.5e-04
| Epoch  84, time= 12.0s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.2% | lr=2.1e-04
| Epoch  85, time= 12.1s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.5% | lr=1.8e-04
| Epoch  86, time= 12.6s | Train: skip eval | Valid: time=  1.7s loss=0.354, TAw acc= 88.5% | lr=1.5e-04
| Epoch  87, time= 17.7s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.5% | lr=1.3e-04
| Epoch  88, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.5% | lr=1.1e-04
| Epoch  89, time= 12.9s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 88.5% | lr=1.0e-04
| Epoch  90, time= 12.4s | Train: skip eval | Valid: time=  1.3s loss=0.354, TAw acc= 88.5% | lr=1.0e-04
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.370 | TAw acc= 87.7%, forg=  0.0% | TAg acc= 48.7%, forg= 39.0% <<<
>>> Test on task  1 : loss=0.432 | TAw acc= 84.0%, forg=  0.0% | TAg acc= 43.1%, forg= 27.0% <<<
>>> Test on task  2 : loss=0.333 | TAw acc= 89.0%, forg=  0.0% | TAg acc= 48.5%, forg= 18.5% <<<
>>> Test on task  3 : loss=0.439 | TAw acc= 83.9%, forg=  0.0% | TAg acc= 46.7%, forg= 13.3% <<<
>>> Test on task  4 : loss=0.462 | TAw acc= 84.9%, forg=  0.0% | TAg acc= 40.4%, forg=  9.8% <<<
>>> Test on task  5 : loss=0.512 | TAw acc= 83.3%, forg=  0.0% | TAg acc= 47.9%, forg=  6.7% <<<
>>> Test on task  6 : loss=0.320 | TAw acc= 88.4%, forg=  0.0% | TAg acc= 62.2%, forg=  5.4% <<<
>>> Test on task  7 : loss=0.350 | TAw acc= 87.5%, forg=  0.0% | TAg acc= 44.4%, forg=  4.5% <<<
>>> Test on task  8 : loss=0.447 | TAw acc= 86.3%, forg=  0.0% | TAg acc= 60.9%, forg=  1.1% <<<
>>> Test on task  9 : loss=0.428 | TAw acc= 86.2%, forg=  0.0% | TAg acc= 53.5%, forg=  0.0% <<<
Save at ./results/./results/vit_small_patch16_224.augreg_in1k/inat200/freezing/10
************************************************************************************************************
TAw Acc
	 87.7%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 87.7% 
	 87.7%  84.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 85.8% 
	 87.7%  84.0%  89.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 86.9% 
	 87.7%  84.0%  89.0%  83.9%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 86.1% 
	 87.7%  84.0%  89.0%  83.9%  84.9%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 85.9% 
